transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
2640,31,59,622,31,464.83,10,0.22
2641,51,2,448,10,212.91,5,0.22
2642,133,77,1398,94,67.98,3,0.11
2643,147,7,920,29,102.49,3,0.17
2644,109,76,711,87,358.45,9,0.3
2645,75,46,732,61,372.3,9,0.5
2646,182,14,205,10,277.79,10,0.09
2647,140,6,1047,70,249.75,10,0.44
2648,105,36,1917,44,172.4,1,0.21
2649,46,52,1780,4,490.49,7,0.14
2650,23,56,1005,86,385.5,1,0.36
2651,126,44,1456,51,51.2,8,0.35
2652,126,63,61,79,464.38,8,0.36
2653,75,50,505,69,93.48,1,0.21
2654,135,89,684,15,470.58,6,0.46
2655,99,100,1527,98,44.22,3,0.31
2656,72,94,1749,50,303.91,10,0.16
2657,114,77,1801,78,188.1,1,0.47
2658,78,33,1742,24,409.24,4,0.36
2659,20,24,1,25,176.3,4,0.03
2660,7,96,709,79,403.12,10,0.1
2661,53,1,920,97,198.19,10,0.33
2662,69,1,1406,76,453.15,5,0.39
2663,82,81,261,12,317.16,4,0.46
2664,34,90,1253,8,108.21,8,0.39
2665,198,24,1539,1,56.85,6,0.23
2666,183,42,1062,85,270.11,6,0.22
2667,161,93,1002,10,127.28,4,0.07
2668,164,95,1135,39,72.89,8,0.22
2669,184,64,1455,11,413.45,9,0.4
2670,104,53,184,3,450.79,9,0.17
2671,109,41,886,69,240.95,2,0.49
2672,40,32,883,49,131.33,3,0.01
2673,15,31,997,45,480.38,4,0.44
2674,75,78,36,56,54.72,7,0.13
2675,45,86,974,9,214.67,2,0.46
2676,69,80,1008,29,492.35,6,0.01
2677,46,18,1764,45,281.3,4,0.21
2678,69,87,1458,97,496.17,4,0.42
2679,155,16,1405,62,42.92,6,0.26
2680,68,27,1977,98,315.86,8,0.26
2681,160,82,478,88,283.67,7,0.1
2682,189,66,116,86,53.92,9,0.09
2683,156,23,37,14,229.65,4,0.32
2684,7,67,786,96,263.23,4,0.21
2685,154,92,349,33,244.61,2,0.26
2686,103,82,1526,88,273.84,6,0.47
2687,97,3,1408,41,208.62,5,0.3
2688,77,8,1344,93,244.98,5,0.48
2689,7,96,1634,17,412.34,7,0.3
2690,161,5,1205,44,474.82,3,0.12
2691,191,87,539,80,335.29,8,0.07
2692,168,78,1412,98,130.08,9,0.19
2693,94,76,1320,15,279.99,9,0.41
2694,121,77,1413,9,432.07,4,0.03
2695,129,83,1337,97,439.29,4,0.06
2696,161,47,574,56,276.43,1,0.21
2697,106,10,1482,22,113.36,6,0.32
2698,173,100,812,45,394.43,6,0.15
2699,138,98,448,1,85.41,5,0.45
2700,37,24,1055,10,129.34,9,0.28
2701,133,90,497,3,22.09,6,0.14
2702,199,43,1859,58,375.46,7,0.19
2703,24,29,141,61,274.28,1,0.13
2704,195,64,978,45,480.59,1,0.46
2705,85,26,1233,8,196.2,1,0.18
2706,76,1,1391,50,307.31,2,0.41
2707,3,11,1975,71,278.65,9,0.21
2708,102,21,707,52,408.68,10,0.5
2709,157,97,1885,88,474.63,1,0.2
2710,28,18,167,37,97.12,1,0.42
2711,50,9,1240,6,332.57,6,0.05
2712,34,89,1543,29,357.37,1,0.19
2713,164,37,1053,84,117.64,8,0.4
2714,180,18,976,62,487.86,7,0.12
2715,113,85,39,56,345.62,3,0.49
2716,167,26,439,90,62.1,6,0.25
2717,166,59,803,99,303.4,2,0.31
2718,53,66,1305,71,322.73,8,0.32
2719,156,75,55,61,51.7,5,0.14
2720,147,6,1290,45,43.89,7,0.26
2721,13,41,953,50,111.4,8,0.03
2722,47,54,648,89,72.17,7,0.2
2723,173,16,615,18,44.16,5,0.06
2724,65,98,706,20,212.77,3,0.24
2725,147,60,1914,75,306.1,10,0.46
2726,140,99,453,10,396.61,5,0.19
2727,57,28,476,39,18.57,5,0.46
2728,198,61,747,78,27.38,6,0.02
2729,158,47,1445,7,263.1,10,0.19
2730,146,84,871,23,421.63,2,0.12
2731,102,13,1796,59,458.27,1,0.04
2732,72,69,852,93,38.68,3,0.22
2733,174,88,1933,40,477.91,10,0.25
2734,16,55,892,23,288.08,5,0.34
2735,168,72,837,21,247.47,4,0.22
2736,160,22,1447,81,137.85,8,0.19
2737,101,69,184,19,171.68,7,0.06
2738,122,47,1485,12,259.12,7,0.43
2739,29,44,1491,33,33.12,1,0.19
2740,193,39,135,10,270.6,6,0.01
2741,96,11,1889,37,403.22,1,0.17
2742,193,51,1177,89,70.16,5,0.03
2743,73,61,1575,95,14.87,2,0.49
2744,139,83,121,99,288.9,7,0.21
2745,68,1,1186,45,420.12,3,0.15
2746,135,58,1499,72,178.33,1,0.1
2747,84,65,781,71,127.38,3,0.48
2748,107,61,553,58,352.17,8,0.33
2749,82,59,1473,32,454.92,9,0.45
2750,94,24,412,32,150.4,1,0.11
2751,102,60,1405,62,65.73,4,0.34
2752,158,97,1935,44,52.95,3,0.36
2753,94,46,1771,5,30.64,5,0.06
2754,185,53,195,40,10.26,5,0.06
2755,126,24,97,36,183.34,2,0.37
2756,192,78,737,93,115.37,9,0.15
2757,28,59,767,80,94.26,5,0.08
2758,163,22,166,51,168.56,7,0.48
2759,142,65,51,54,266.57,1,0.16
2760,191,32,636,71,204.91,4,0.39
2761,86,33,660,32,453.95,10,0.23
2762,16,81,1986,40,202.49,8,0.03
2763,169,7,304,68,270.18,5,0.45
2764,63,32,656,83,151.63,6,0.24
2765,42,10,1416,85,455.1,9,0.23
2766,127,60,839,66,64.06,5,0.03
2767,133,26,1111,24,297.72,2,0.01
2768,12,43,217,85,255.14,2,0.45
2769,128,46,1029,97,119.23,9,0.19
2770,132,4,433,61,399.22,10,0.07
2771,158,4,1730,64,470.91,8,0.49
2772,174,40,1794,47,444.35,5,0.12
2773,23,40,1650,15,345.51,4,0.42
2774,62,24,765,25,22.02,5,0.06
2775,30,9,20,10,313.54,2,0.1
2776,79,5,1739,24,175.73,7,0.17
2777,170,98,1118,76,242.91,6,0.22
2778,188,85,1807,24,299.51,2,0.38
2779,103,32,577,80,232.07,7,0.33
2780,75,88,1597,40,238.86,6,0.1
2781,36,51,488,81,79.77,9,0.42
2782,66,62,799,43,152.11,2,0.06
2783,84,20,1504,46,200.27,2,0.34
2784,28,80,1549,45,320.25,9,0.39
2785,162,38,508,91,304.4,4,0.49
2786,28,87,1529,99,134.46,6,0.11
2787,30,4,184,98,88.83,9,0.27
2788,14,59,1588,97,162.47,10,0.31
2789,181,12,743,50,353.6,8,0.24
2790,78,81,1808,48,131.73,2,0.15
2791,30,27,1019,49,335.45,4,0.07
2792,138,46,1574,20,366.74,3,0.15
2793,159,47,938,83,53.61,1,0.38
2794,86,48,1243,58,480.01,7,0.36
2795,94,20,607,35,177.56,2,0.29
2796,178,62,1639,60,375.59,4,0.33
2797,148,79,1200,47,309.05,10,0.15
2798,59,16,1202,98,459.6,3,0.21
2799,34,6,1990,98,319.57,3,0.32
2800,171,6,181,30,291.11,2,0.05
2801,153,17,403,1,365.83,5,0.42
2802,160,37,1486,48,131.69,9,0.46
2803,2,4,1304,55,340.49,7,0.27
2804,193,96,260,17,463.08,6,0.35
2805,161,42,1646,9,186.99,7,0.2
2806,173,74,109,93,323.0,6,0.42
2807,159,65,1184,59,156.11,2,0.13
2808,85,81,814,42,372.93,3,0.27
2809,123,44,1294,67,159.57,4,0.45
2810,76,18,1240,5,180.69,2,0.16
2811,71,31,448,29,388.48,7,0.06
2812,74,14,1832,80,222.94,2,0.24
2813,94,83,48,76,198.57,1,0.47
2814,44,38,1674,63,43.04,4,0.25
2815,50,28,1185,48,209.07,1,0.14
2816,83,70,44,69,247.85,10,0.27
2817,185,56,409,4,294.76,4,0.09
2818,24,14,766,49,55.06,2,0.03
2819,3,35,1544,44,431.51,6,0.45
2820,17,83,387,97,332.15,2,0.27
2821,6,68,1224,66,83.88,1,0.1
2822,12,23,477,22,52.74,3,0.16
2823,93,74,1201,100,416.47,2,0.12
2824,72,34,962,57,195.69,8,0.32
2825,94,35,1681,78,38.8,8,0.26
2826,20,9,1063,40,177.86,8,0.25
2827,30,84,771,72,497.26,8,0.08
2828,156,11,1923,5,46.27,1,0.24
2829,141,63,640,8,127.14,1,0.47
2830,113,17,900,40,427.46,3,0.35
2831,157,2,1551,35,117.74,8,0.43
2832,21,100,199,58,203.62,7,0.44
2833,145,1,180,19,300.34,10,0.01
2834,27,57,1897,29,43.54,10,0.2
2835,2,30,1866,82,267.7,2,0.05
2836,26,90,57,92,69.9,9,0.13
2837,188,50,907,16,455.06,1,0.35
2838,93,70,326,34,496.45,2,0.23
2839,36,24,817,54,170.96,9,0.35
2840,93,30,52,66,487.56,7,0.37
2841,40,90,1742,32,312.12,2,0.36
2842,154,16,1791,31,471.38,7,0.13
2843,139,35,1104,57,323.95,5,0.34
2844,130,31,1509,71,347.69,7,0.01
2845,22,11,892,54,268.06,6,0.41
2846,157,69,1499,40,222.94,10,0.12
2847,85,79,320,74,281.99,1,0.16
2848,106,47,1210,71,15.5,8,0.18
2849,98,45,490,66,354.42,5,0.19
2850,181,58,382,28,128.24,7,0.37
2851,86,32,555,55,300.88,5,0.46
2852,179,14,767,14,46.99,8,0.47
2853,174,6,1215,46,373.22,3,0.03
2854,16,71,1955,10,266.29,3,0.29
2855,123,4,1768,7,336.36,1,0.14
2856,68,89,735,43,55.86,6,0.12
2857,67,52,966,65,434.72,10,0.09
2858,80,74,75,57,172.45,6,0.43
2859,3,30,1417,25,287.84,9,0.18
2860,31,91,476,83,104.2,1,0.39
2861,163,48,738,60,302.29,6,0.19
2862,23,95,1398,68,105.52,1,0.36
2863,141,57,116,47,289.83,5,0.2
2864,80,74,1019,59,324.3,7,0.11
2865,185,92,1149,68,136.66,4,0.04
2866,176,19,288,3,80.67,4,0.02
2867,117,82,1181,57,137.77,2,0.13
2868,23,23,1023,13,397.96,10,0.18
2869,17,30,87,69,461.91,3,0.36
2870,6,48,1092,94,269.74,8,0.03
2871,102,62,1678,29,325.07,8,0.35
2872,124,25,420,70,479.17,10,0.37
2873,182,62,825,10,425.89,4,0.42
2874,73,60,1078,23,406.21,10,0.11
2875,108,80,809,58,467.45,7,0.23
2876,54,54,1512,89,420.47,2,0.28
2877,44,46,1656,76,252.07,9,0.15
2878,32,91,963,38,285.18,6,0.45
2879,148,28,1794,79,57.45,1,0.45
2880,70,53,574,66,400.67,6,0.01
2881,98,84,436,8,232.63,3,0.16
2882,180,73,1459,22,338.64,5,0.12
2883,195,67,683,90,135.74,6,0.49
2884,128,31,1894,54,151.73,6,0.08
2885,152,81,23,91,200.79,6,0.18
2886,25,28,1095,96,301.85,10,0.23
2887,133,69,1529,35,260.01,2,0.22
2888,36,72,561,58,296.37,10,0.11
2889,66,70,196,16,250.33,8,0.49
2890,141,4,1247,58,373.68,8,0.47
2891,126,34,1000,5,261.68,3,0.25
2892,186,34,552,53,229.42,4,0.02
2893,171,49,1960,94,391.81,9,0.37
2894,103,53,1738,76,141.56,4,0.28
2895,58,62,1388,31,49.96,1,0.34
2896,129,85,329,17,442.21,5,0.06
2897,131,7,631,100,268.95,7,0.22
2898,153,50,931,45,464.49,5,0.49
2899,178,73,1038,78,487.2,9,0.07
2900,171,31,378,24,431.48,3,0.21
2901,109,47,1008,76,419.97,3,0.5
2902,112,98,1504,4,35.47,3,0.44
2903,181,41,495,64,116.96,9,0.4
2904,114,88,1939,37,214.91,2,0.11
2905,107,14,1063,10,209.62,8,0.03
2906,74,22,1900,57,491.9,8,0.05
2907,107,65,784,76,150.9,10,0.15
2908,61,67,1897,56,488.12,8,0.0
2909,115,47,1661,97,246.92,5,0.49
2910,189,31,1254,58,383.56,7,0.15
2911,196,66,1498,11,168.85,6,0.01
2912,140,47,1127,23,263.4,4,0.48
2913,41,4,675,49,238.23,2,0.32
2914,183,67,921,21,414.38,8,0.44
2915,48,69,976,18,216.23,8,0.3
2916,171,23,92,27,359.1,2,0.0
2917,63,46,1127,19,358.27,1,0.41
2918,106,68,74,68,416.48,5,0.22
2919,166,50,1754,14,52.78,5,0.11
2920,84,46,207,45,201.47,3,0.08
2921,63,78,1351,49,433.18,6,0.44
2922,199,81,1023,19,82.09,7,0.1
2923,71,70,994,91,80.09,10,0.37
2924,37,10,1717,46,33.03,7,0.06
2925,74,19,206,86,85.72,5,0.24
2926,116,97,1298,50,196.33,6,0.01
2927,101,28,1566,76,490.36,7,0.36
2928,40,14,1774,95,486.04,3,0.04
2929,8,96,1613,95,180.91,10,0.22
2930,20,56,856,10,277.6,4,0.2
2931,177,36,598,70,418.5,9,0.17
2932,15,79,1724,33,114.96,3,0.26
2933,158,26,1973,16,412.11,7,0.36
2934,45,82,1430,68,208.58,8,0.08
2935,4,5,1715,14,420.28,6,0.3
2936,138,60,1315,84,10.76,3,0.13
2937,108,100,670,7,186.36,10,0.21
2938,147,77,340,32,328.56,10,0.35
2939,156,84,1778,71,498.0,6,0.14
2940,172,17,899,95,167.68,2,0.06
2941,86,95,1950,83,112.81,4,0.21
2942,174,68,1934,61,76.9,3,0.08
2943,76,8,1364,85,272.21,9,0.49
2944,94,27,176,85,345.36,3,0.02
2945,141,63,1338,24,60.49,1,0.39
2946,133,70,53,25,323.97,3,0.16
2947,48,17,1678,36,181.06,10,0.31
2948,104,77,501,28,136.55,7,0.04
2949,81,95,1337,15,238.76,5,0.28
2950,165,94,1230,16,344.01,6,0.31
2951,25,35,1643,86,493.07,10,0.32
2952,51,78,1079,4,243.62,7,0.2
2953,149,79,1880,33,429.2,6,0.27
2954,44,63,1348,31,64.99,3,0.01
2955,35,96,1552,46,321.83,5,0.27
2956,17,14,173,81,208.07,3,0.13
2957,69,75,861,79,30.69,9,0.24
2958,9,7,1236,34,117.14,7,0.04
2959,103,79,1442,50,416.78,2,0.38
2960,119,32,424,92,485.82,7,0.17
2961,111,40,231,37,422.57,9,0.32
2962,171,70,1524,6,82.49,2,0.28
2963,119,7,1212,44,132.3,6,0.24
2964,11,59,914,56,467.91,4,0.22
2965,81,80,385,79,284.66,1,0.37
2966,83,79,880,19,146.05,1,0.31
2967,53,53,1062,1,260.42,7,0.05
2968,111,67,1514,79,462.92,6,0.07
2969,24,46,725,18,420.33,7,0.38
2970,182,21,1697,16,258.71,6,0.1
2971,195,65,275,16,361.23,9,0.48
2972,188,97,193,37,246.02,10,0.09
2973,4,16,574,72,74.64,2,0.21
2974,141,6,714,44,185.38,6,0.22
2975,183,84,1045,9,286.41,6,0.25
2976,38,87,665,43,416.81,8,0.21
2977,165,56,1950,9,209.95,5,0.48
2978,155,71,913,47,455.9,10,0.5
2979,162,26,84,20,191.11,3,0.32
2980,134,98,1509,18,391.45,6,0.37
2981,173,84,959,30,387.31,5,0.45
2982,5,68,1236,3,81.52,3,0.0
2983,99,55,116,35,102.57,6,0.36
2984,93,27,562,40,156.14,7,0.07
2985,163,66,1214,75,71.88,3,0.29
2986,3,7,1636,34,386.04,2,0.29
2987,31,52,305,8,115.59,10,0.27
2988,67,69,1458,3,298.5,9,0.08
2989,4,39,1058,78,296.4,5,0.33
2990,8,41,328,83,291.96,8,0.43
2991,22,14,926,18,499.37,1,0.41
2992,107,96,876,3,377.13,5,0.17
2993,24,33,12,35,90.18,10,0.32
2994,105,98,1757,55,395.23,1,0.24
2995,188,31,1372,8,424.3,4,0.18
2996,28,12,1188,34,299.99,5,0.07
2997,91,10,1769,23,36.12,8,0.08
2998,80,46,1380,59,148.4,6,0.45
2999,111,92,1547,11,290.15,7,0.02
3000,148,23,1499,51,451.29,10,0.32
3001,140,5,1774,61,415.17,6,0.21
3002,58,17,269,91,17.88,4,0.46
3003,21,30,1149,59,149.74,1,0.07
3004,64,80,789,13,224.18,10,0.35
3005,196,24,828,61,179.16,4,0.44
3006,102,86,30,25,273.4,9,0.02
3007,56,58,1114,24,151.74,2,0.43
3008,106,58,387,5,305.22,6,0.42
3009,29,5,1543,72,84.32,1,0.41
3010,111,95,416,91,104.86,6,0.34
3011,70,42,786,35,414.68,1,0.19
3012,127,51,1076,66,295.8,4,0.49
3013,43,93,859,54,492.12,10,0.24
3014,29,86,603,37,49.25,5,0.31
3015,22,10,193,59,172.31,6,0.43
3016,187,46,1817,25,35.13,2,0.33
3017,21,75,953,33,403.66,8,0.38
3018,74,93,637,92,224.66,8,0.43
3019,172,11,1336,66,103.36,9,0.31
3020,157,9,450,90,146.83,5,0.42
3021,135,59,325,50,387.01,1,0.32
3022,18,47,275,99,443.82,9,0.01
3023,196,19,1374,9,234.64,10,0.46
3024,151,81,217,88,58.08,6,0.01
3025,121,21,584,98,489.57,4,0.06
3026,74,49,974,45,161.45,1,0.3
3027,53,1,457,18,321.12,8,0.01
3028,103,87,1899,58,260.46,5,0.07
3029,57,7,811,47,245.95,4,0.21
3030,1,51,751,82,395.0,1,0.15
3031,192,23,1976,41,410.79,10,0.05
3032,84,25,1569,39,254.4,7,0.4
3033,177,78,939,85,286.54,10,0.49
3034,133,79,1613,48,65.45,8,0.47
3035,14,9,1171,22,185.8,7,0.06
3036,151,91,943,58,338.87,9,0.5
3037,71,84,877,35,429.95,8,0.25
3038,83,7,863,4,124.76,1,0.03
3039,63,9,781,29,450.86,8,0.1
3040,40,79,626,45,213.25,9,0.35
3041,177,77,286,42,196.41,4,0.04
3042,155,59,1153,58,210.94,7,0.12
3043,25,49,1541,42,306.65,9,0.08
3044,111,52,1284,20,210.45,1,0.37
3045,20,76,482,78,440.42,3,0.32
3046,99,46,649,73,125.9,3,0.34
3047,44,21,132,5,237.29,4,0.5
3048,1,40,672,24,159.96,7,0.06
3049,34,31,420,67,395.01,8,0.02
3050,105,38,869,19,53.64,4,0.23
3051,11,92,390,1,343.92,9,0.36
3052,25,70,1841,75,455.23,10,0.34
3053,50,63,1969,7,376.74,2,0.12
3054,182,56,1678,60,332.19,6,0.4
3055,62,25,712,57,406.19,1,0.32
3056,177,29,1405,82,232.26,5,0.29
3057,123,10,367,74,337.96,7,0.37
3058,35,69,660,14,438.63,6,0.09
3059,170,21,370,11,186.1,5,0.44
3060,39,19,196,13,289.93,5,0.07
3061,171,67,1272,67,142.41,6,0.4
3062,45,35,1785,30,394.83,6,0.03
3063,176,56,255,63,468.83,10,0.21
3064,200,15,1831,79,86.3,4,0.46
3065,102,95,1562,31,492.89,1,0.02
3066,130,86,1232,3,160.07,6,0.44
3067,55,65,136,18,125.63,10,0.01
3068,86,59,1457,81,271.36,3,0.33
3069,2,54,393,25,315.85,1,0.5
3070,29,3,436,48,347.39,6,0.31
3071,67,85,1731,18,319.92,7,0.02
3072,134,15,1272,39,10.95,5,0.39
3073,83,73,18,32,344.86,3,0.44
3074,105,61,1514,30,66.83,4,0.22
3075,149,31,928,68,212.19,4,0.31
3076,33,49,1482,11,216.08,10,0.38
3077,53,27,327,53,120.07,10,0.23
3078,175,51,315,83,275.2,7,0.31
3079,130,57,1583,36,27.78,9,0.27
3080,195,87,1329,46,449.69,6,0.11
3081,138,27,1145,93,139.54,5,0.13
3082,72,67,1005,51,83.33,7,0.22
3083,140,6,224,97,314.36,8,0.16
3084,106,94,1350,37,56.79,1,0.44
3085,143,80,54,65,259.44,3,0.4
3086,178,52,896,28,369.98,10,0.5
3087,92,92,619,46,225.25,5,0.13
3088,153,81,277,82,401.94,6,0.44
3089,147,6,1854,88,459.62,8,0.17
3090,62,70,864,66,254.15,1,0.21
3091,195,57,1315,46,361.23,9,0.25
3092,70,96,1245,68,274.87,4,0.21
3093,149,60,1896,55,134.7,2,0.45
3094,40,62,1301,26,348.22,7,0.38
3095,76,43,243,46,103.49,2,0.08
3096,101,35,1068,57,96.99,10,0.13
3097,5,58,744,38,218.58,3,0.16
3098,136,68,1854,77,383.45,4,0.33
3099,92,1,1417,94,471.8,5,0.06
3100,54,21,1690,61,491.88,4,0.25
3101,188,53,1896,41,417.63,6,0.25
3102,179,99,546,99,98.28,9,0.44
3103,57,74,43,75,349.84,8,0.36
3104,5,66,654,30,222.3,5,0.04
3105,134,85,1288,59,206.03,8,0.01
3106,70,50,719,42,488.07,7,0.45
3107,22,16,1322,76,127.2,4,0.1
3108,177,55,88,98,115.1,8,0.45
3109,33,3,637,76,32.37,5,0.35
3110,1,9,1080,5,482.4,5,0.04
3111,88,97,1559,53,172.58,9,0.25
3112,187,46,860,28,322.63,2,0.13
3113,194,21,144,92,64.4,3,0.44
3114,13,54,1063,50,87.88,10,0.21
3115,87,77,1736,86,223.47,9,0.41
3116,199,21,850,71,306.99,1,0.31
3117,75,8,286,44,261.01,5,0.05
3118,185,40,907,45,383.59,8,0.34
3119,71,100,663,28,248.26,3,0.3
3120,141,39,1438,99,61.49,3,0.43
3121,139,56,1612,55,228.03,5,0.12
3122,117,88,1374,69,363.58,2,0.1
3123,103,88,81,64,23.56,5,0.06
3124,5,63,129,75,204.03,8,0.09
3125,62,79,1267,67,493.08,2,0.21
3126,2,60,183,12,232.26,7,0.25
3127,117,52,981,85,360.97,1,0.36
3128,137,54,1842,22,112.2,6,0.43
3129,31,45,1139,92,483.96,5,0.28
3130,21,58,1648,57,38.26,2,0.36
3131,144,59,1962,46,54.54,6,0.13
3132,66,98,976,14,268.15,6,0.35
3133,128,67,759,62,257.02,9,0.44
3134,4,29,1505,64,126.96,3,0.37
3135,193,39,1480,15,488.0,10,0.23
3136,9,45,1339,75,361.06,9,0.07
3137,184,99,855,69,65.33,4,0.14
3138,25,94,945,57,300.64,10,0.19
3139,55,67,1501,18,222.85,8,0.43
3140,80,64,831,64,189.59,2,0.14
3141,54,90,146,53,348.67,3,0.1
3142,117,25,678,39,72.54,2,0.37
3143,163,95,600,77,212.95,2,0.3
3144,163,27,124,96,121.29,7,0.46
3145,192,61,1720,82,332.26,8,0.35
3146,179,48,1394,65,79.57,2,0.39
3147,54,75,1778,63,413.51,6,0.49
3148,178,36,585,3,468.06,9,0.15
3149,122,93,1649,61,294.17,3,0.05
3150,155,59,684,35,489.0,6,0.3
3151,60,47,1660,97,195.4,10,0.34
3152,46,4,1890,52,158.92,7,0.11
3153,173,10,275,26,263.78,3,0.18
3154,65,14,1780,88,480.62,9,0.47
3155,109,61,1225,10,344.94,7,0.41
3156,14,81,1366,13,418.64,4,0.42
3157,9,92,1562,75,124.29,5,0.41
3158,52,25,885,40,347.28,6,0.45
3159,141,20,869,36,325.57,10,0.08
3160,135,71,1588,27,446.77,1,0.2
3161,48,48,926,66,315.29,4,0.35
3162,24,88,1175,63,294.82,10,0.24
3163,118,18,1052,84,161.81,7,0.5
3164,35,37,942,51,218.77,4,0.05
3165,165,74,886,56,86.73,5,0.14
3166,77,94,1180,1,267.04,10,0.39
3167,30,45,1124,73,127.6,9,0.17
3168,174,88,1711,33,247.82,1,0.38
3169,93,40,1167,87,307.7,5,0.12
3170,41,49,1519,95,60.88,3,0.27
3171,171,100,274,98,222.66,3,0.25
3172,62,30,1122,46,303.39,4,0.09
3173,80,54,1010,86,164.95,1,0.07
3174,16,63,642,97,10.24,6,0.04
3175,114,23,475,47,28.14,7,0.34
3176,52,10,642,29,89.02,1,0.17
3177,68,93,300,88,360.57,6,0.24
3178,143,9,1955,15,194.47,2,0.4
3179,77,90,1944,72,141.59,10,0.48
3180,167,83,1219,40,439.1,7,0.36
3181,57,86,1661,64,431.9,2,0.4
3182,36,80,1979,74,95.28,9,0.41
3183,136,64,651,50,221.96,1,0.05
3184,117,7,304,21,129.31,7,0.4
3185,199,24,562,70,440.65,9,0.28
3186,53,53,966,27,289.42,7,0.47
3187,150,30,1389,65,484.61,3,0.29
3188,83,34,200,39,162.47,9,0.48
3189,89,12,1381,31,98.02,7,0.46
3190,178,98,701,50,113.77,1,0.42
3191,29,28,90,25,494.44,6,0.4
3192,150,2,1624,39,401.21,7,0.15
3193,87,76,1875,81,103.44,7,0.26
3194,57,63,1292,85,175.19,6,0.21
3195,12,10,720,75,83.58,3,0.17
3196,116,6,1663,99,125.49,3,0.28
3197,58,76,310,43,347.27,2,0.45
3198,37,18,1692,8,244.14,5,0.38
3199,149,47,1391,14,464.8,2,0.32
3200,53,18,1927,93,91.48,9,0.25
3201,183,66,1649,52,104.25,3,0.09
3202,57,84,1016,16,64.16,2,0.35
3203,129,91,1108,44,193.61,8,0.37
3204,126,72,1374,2,50.87,8,0.39
3205,108,85,1173,3,96.43,4,0.35
3206,56,93,355,96,379.67,8,0.07
3207,172,42,1698,27,372.09,2,0.34
3208,40,39,1536,16,220.96,9,0.0
3209,197,97,1147,97,28.1,10,0.42
3210,41,56,429,10,136.06,2,0.18
3211,50,13,1524,80,188.43,3,0.36
3212,105,46,1498,25,330.21,7,0.16
3213,26,86,1371,76,494.44,10,0.35
3214,135,46,737,43,151.75,7,0.14
3215,163,61,635,52,426.05,8,0.04
3216,94,46,1852,76,11.83,6,0.09
3217,184,95,1451,1,319.12,9,0.23
3218,54,83,468,38,361.74,7,0.37
3219,95,27,825,31,17.45,5,0.03
3220,200,62,1324,60,86.38,5,0.02
3221,62,1,1521,3,239.71,8,0.21
3222,42,97,168,31,282.24,4,0.35
3223,103,57,167,60,470.59,4,0.44
3224,73,65,1663,80,415.84,5,0.08
3225,44,33,638,65,15.01,6,0.24
3226,156,83,1862,32,226.21,1,0.03
3227,115,82,903,74,92.51,3,0.14
3228,95,30,926,68,68.5,10,0.02
3229,190,3,735,98,379.81,6,0.25
3230,191,35,878,14,291.88,1,0.39
3231,82,51,686,87,234.18,10,0.44
3232,86,53,1152,60,72.44,6,0.08
3233,176,56,831,96,190.99,3,0.48
3234,149,100,731,58,291.93,3,0.19
3235,197,83,1128,94,311.32,5,0.28
3236,4,35,1537,81,336.06,5,0.37
3237,24,86,1338,79,145.95,9,0.5
3238,31,26,955,33,389.08,6,0.05
3239,64,55,1367,51,177.99,9,0.05
3240,5,63,327,95,95.18,9,0.41
3241,47,18,1222,74,22.62,6,0.13
3242,66,46,1957,60,185.45,3,0.34
3243,171,80,335,51,287.41,3,0.48
3244,122,45,421,54,382.47,3,0.35
3245,53,66,1864,69,67.57,8,0.03
3246,94,40,1270,14,282.78,2,0.27
3247,68,52,1288,8,471.33,10,0.3
3248,42,16,748,96,349.15,7,0.34
3249,39,37,67,65,333.83,9,0.28
3250,141,89,1306,44,189.17,10,0.1
3251,78,89,1895,48,86.07,8,0.12
3252,163,57,1026,49,215.06,4,0.14
3253,151,70,1971,44,368.21,2,0.36
3254,91,28,146,76,331.48,2,0.28
3255,133,10,395,33,304.25,8,0.33
3256,24,25,913,56,445.18,1,0.5
3257,63,47,82,17,83.6,5,0.15
3258,69,46,1275,28,449.96,2,0.08
3259,153,38,104,6,334.69,2,0.17
3260,120,1,960,10,202.88,2,0.4
3261,150,11,1046,62,365.1,1,0.22
3262,128,17,1951,72,452.86,4,0.28
3263,179,59,1160,62,185.95,10,0.36
3264,186,55,1128,29,35.2,5,0.33
3265,106,75,794,37,473.61,5,0.08
3266,11,52,1691,15,101.69,6,0.28
3267,101,27,1214,73,223.63,9,0.12
3268,175,46,1718,97,442.37,8,0.24
3269,51,75,1973,12,401.65,3,0.09
3270,89,95,1653,84,143.1,8,0.05
3271,193,44,1734,46,214.34,6,0.38
3272,144,16,1057,83,188.2,4,0.02
3273,171,23,799,96,218.42,3,0.43
3274,130,37,1790,43,282.54,10,0.46
3275,38,85,1808,38,490.3,5,0.29
3276,14,23,1100,57,161.53,5,0.37
3277,65,27,301,25,177.27,2,0.17
3278,15,11,1137,14,264.63,7,0.01
3279,108,12,557,85,315.1,1,0.48
3280,68,43,1073,48,105.73,2,0.03
3281,175,1,73,69,466.85,10,0.27
3282,131,89,76,93,363.57,4,0.44
3283,174,69,963,81,19.25,9,0.13
3284,139,25,318,86,277.5,10,0.49
3285,45,15,802,59,251.21,9,0.37
3286,139,40,198,7,491.59,5,0.43
3287,103,73,103,66,236.57,6,0.24
3288,127,2,772,85,497.79,4,0.29
